9.64698e+02	1.29954e-01	1.19175e-21	1.77708e-21
9.64898e+02	1.29803e-01	1.19161e-21	1.75866e-21
9.65097e+02	1.29014e-01	1.18559e-21	1.73186e-21
9.65297e+02	1.27817e-01	1.17581e-21	1.70000e-21
9.65497e+02	1.25956e-01	1.15989e-21	1.65983e-21
9.65697e+02	1.24201e-01	1.14492e-21	1.62165e-21
9.65897e+02	1.22807e-01	1.13324e-21	1.58870e-21
9.66097e+02	1.21621e-01	1.12346e-21	1.55889e-21
9.66296e+02	1.20693e-01	1.11604e-21	1.53278e-21
9.66496e+02	1.20899e-01	1.11911e-21	1.52130e-21
9.66696e+02	1.22459e-01	1.13472e-21	1.52678e-21
9.66896e+02	1.21832e-01	1.13008e-21	1.50503e-21
9.67096e+02	1.20642e-01	1.12020e-21	1.47666e-21
9.67296e+02	1.21582e-01	1.13010e-21	1.47452e-21
9.67495e+02	1.23195e-01	1.14628e-21	1.48039e-21
9.67695e+02	1.22415e-01	1.14020e-21	1.45755e-21
9.67895e+02	1.23839e-01	1.15466e-21	1.46100e-21
9.68095e+02	1.25524e-01	1.17158e-21	1.46733e-21
9.68295e+02	1.28403e-01	1.19969e-21	1.48725e-21
9.68494e+02	1.30378e-01	1.21940e-21	1.49632e-21
9.68694e+02	1.32835e-01	1.24366e-21	1.51058e-21
9.68894e+02	1.35951e-01	1.27416e-21	1.53189e-21
9.69094e+02	1.37592e-01	1.29087e-21	1.53623e-21
9.69294e+02	1.40785e-01	1.32220e-21	1.55753e-21
9.69494e+02	1.46378e-01	1.37614e-21	1.60463e-21
9.69693e+02	1.51354e-01	1.42439e-21	1.64405e-21
9.69893e+02	1.57214e-01	1.48107e-21	1.69214e-21
9.70093e+02	1.62907e-01	1.53629e-21	1.73743e-21
9.70293e+02	1.70127e-01	1.60603e-21	1.79791e-21
9.70493e+02	1.76832e-01	1.67105e-21	1.85175e-21
9.70693e+02	1.83490e-01	1.73575e-21	1.90398e-21
9.70892e+02	1.93454e-01	1.83190e-21	1.98911e-21
9.71092e+02	2.02665e-01	1.92110e-21	2.06488e-21
9.71292e+02	2.14342e-01	2.03389e-21	2.16400e-21
9.71492e+02	2.24239e-01	2.13000e-21	2.24336e-21
9.71692e+02	2.35150e-01	2.23593e-21	2.33115e-21
9.71892e+02	2.45251e-01	2.33439e-21	2.40922e-21
9.72091e+02	2.53270e-01	2.41320e-21	2.46542e-21
9.72291e+02	2.59758e-01	2.47757e-21	2.50565e-21
9.72491e+02	2.66931e-01	2.54860e-21	2.55149e-21
9.72691e+02	2.75221e-01	2.63046e-21	2.60690e-21
9.72891e+02	2.80741e-01	2.68598e-21	2.63510e-21
9.73090e+02	2.85406e-01	2.73343e-21	2.65463e-21
9.73290e+02	2.88747e-01	2.76827e-21	2.66141e-21
9.73490e+02	2.90739e-01	2.79024e-21	2.65553e-21
9.73690e+02	2.89548e-01	2.78166e-21	2.62074e-21
9.73890e+02	2.88621e-01	2.77561e-21	2.58874e-21
9.74090e+02	2.87402e-01	2.76673e-21	2.55452e-21
9.74289e+02	2.85764e-01	2.75379e-21	2.51702e-21
9.74489e+02	2.84993e-01	2.74918e-21	2.48758e-21
9.74689e+02	2.86934e-01	2.77076e-21	2.48192e-21
9.74889e+02	2.84608e-01	2.75112e-21	2.43961e-21
9.75089e+02	2.84223e-01	2.75022e-21	2.41434e-21
9.75289e+02	2.81783e-01	2.72941e-21	2.37205e-21
9.75488e+02	2.81140e-01	2.72598e-21	2.34532e-21
9.75688e+02	2.79014e-01	2.70814e-21	2.30663e-21
9.75888e+02	2.75973e-01	2.68137e-21	2.26096e-21
9.76088e+02	2.78219e-01	2.70598e-21	2.25886e-21
9.76288e+02	2.78843e-01	2.71482e-21	2.24357e-21
9.76487e+02	2.80124e-01	2.73009e-21	2.23362e-21
9.76687e+02	2.80274e-01	2.73436e-21	2.21475e-21
9.76887e+02	2.80607e-01	2.74041e-21	2.19746e-21
9.77087e+02	2.78712e-01	2.72469e-21	2.16303e-21
9.77287e+02	2.77958e-01	2.72011e-21	2.13783e-21
9.77487e+02	2.78221e-01	2.72547e-21	2.12066e-21
9.77686e+02	2.79563e-01	2.74143e-21	2.11179e-21
9.77886e+02	2.82119e-01	2.76933e-21	2.11201e-21
9.78086e+02	2.83355e-01	2.78431e-21	2.10226e-21
9.78286e+02	2.84800e-01	2.80138e-21	2.09407e-21
9.78486e+02	2.84415e-01	2.80045e-21	2.07252e-21
9.78685e+02	2.82996e-01	2.78933e-21	2.04373e-21
9.78885e+02	2.81758e-01	2.77997e-21	2.01660e-21
9.79085e+02	2.81275e-01	2.77804e-21	1.99515e-21
9.79285e+02	2.82089e-01	2.78893e-21	1.98305e-21
9.79485e+02	2.81929e-01	2.79020e-21	1.96423e-21
9.79685e+02	2.82791e-01	2.80160e-21	1.95266e-21
9.79884e+02	2.83656e-01	2.81304e-21	1.94115e-21
9.80084e+02	2.81714e-01	2.79664e-21	1.91067e-21
9.80284e+02	2.80649e-01	2.78891e-21	1.88648e-21
9.80484e+02	2.77955e-01	2.76496e-21	1.85173e-21
9.80684e+02	2.76309e-01	2.75139e-21	1.82437e-21
9.80884e+02	2.73907e-01	2.73026e-21	1.79240e-21
9.81083e+02	2.71831e-01	2.71233e-21	1.76299e-21
9.81283e+02	2.71983e-01	2.71662e-21	1.74828e-21
9.81483e+02	2.69316e-01	2.69273e-21	1.71575e-21
9.81683e+02	2.67454e-01	2.67684e-21	1.68875e-21
9.81883e+02	2.65032e-01	2.65531e-21	1.65859e-21
9.82082e+02	2.60213e-01	2.60968e-21	1.61397e-21
9.82282e+02	2.55616e-01	2.56619e-21	1.57139e-21
9.82482e+02	2.52528e-01	2.53778e-21	1.53863e-21
9.82682e+02	2.50404e-01	2.51900e-21	1.51216e-21
9.82882e+02	2.46696e-01	2.48423e-21	1.47656e-21
9.83082e+02	2.46093e-01	2.48068e-21	1.45990e-21
9.83281e+02	2.42134e-01	2.44325e-21	1.42369e-21
9.83481e+02	2.40134e-01	2.42554e-21	1.39943e-21
9.83681e+02	2.32816e-01	2.35402e-21	1.34478e-21
9.83881e+02	2.30176e-01	2.32970e-21	1.31777e-21
9.84081e+02	2.25730e-01	2.28702e-21	1.28089e-21
